review,sentiment
店內料理多為石鍋式，推薦韓式拉麵很夠味，輕辣且料多味美，加入會員積點，消費可累積點數。,positive
東西份量不算少，還不錯吃，門外機車停車位似乎有點少.....,positive
超級好吃，只是位子很少。但物美價廉的讓人覺得十分值得去排隊等。,positive
開了有一段時間了~剛好有時間來試試看!價格上算平價~口味上也挺不錯的~菜色也挺多的~用餐時間人員忙了點~值得推薦!,positive
非常好吃最喜歡柚子茶，還有生日優惠跟會員集點可以換餐點。,positive
好吃 服務態度好 每次回台南必吃,positive
好吃😋，服務很好，用餐愉快,positive
"泡菜豆腐煲很好吃！！
會附白飯，一口白飯泡湯非常厲害
還會提供小菜也好吃",positive
道地韓之味,positive
便宜又好吃！CP值很高！但味道比較台式,positive
第一次來 小菜、服務態度都不錯👍 …,positive
：）,positive
石鍋拌飯份量足夠，很香很好吃！,positive
平價又道地韓式料理絕對是大拇指👍我 …,positive
菜色很多的韓式餐廳 來過很多遍了 大推,positive
好吃平價，比韓鍋人好吃太多了！辣雞堡非常夠味下飯，韓薯也份量十足！,positive
很好吃 加超值套餐很划算 而且一桌會送一份小菜和飲料 cp值很高,positive
東西都很好吃，服務態度好，讚,positive
吃過好幾次，還不錯,positive
美味料理，打卡加菜，開心聚餐，有夠好吃。,positive
東西好吃又平價最新市地區可以吃到這種韓式的還不錯👍 …,positive
環境乾淨，服務親切，餐點好吃,positive
會願意回訪的店,positive
起司辣雞拌飯超好吃🥹 …,positive
餐點多樣化可以做選擇，好吃！,positive
東西很好吃，CP值很高喔！炸雞和鍋物都很推薦👍🏻👍🏻 …,positive
喜歡起司辣雞石鍋拌飯,positive
餐點好吃 用餐環境也很好😍,positive
品項多元、口味符合，好吃😋 …,positive
五星好評送豆腐,positive
超好吃很有韓國當地的風味 點了一堆東西兩個人吃 差點吃不完,positive
平價好吃的韓國料理！,positive
服務態度好，環境很棒，而且價格便宜～,positive
超好吃，學生的最愛，台南最好吃的韓式沒有之一,positive
"物美價廉
店內空間舒適
服務態度良好",positive
環境還不錯，80分，東西還蠻好吃的，90分，價錢看怎麼點，150-500一人，合理,positive
平價好吃韓式料理~原味炸雞~海鮮煎餅美味~CP值高……大推,positive
來好幾次了，東西好吃便宜,positive
餐點好吃，韓式炸雞好吃。,positive
還不錯吃,positive
服務棒棒！！也太好吃了吧！,positive
好吃，平價，服務態度好,positive
"好久沒回來
東西變好吃了
時常舉辦優惠活動
感受的到有在用心經營！",positive
打卡送薯條,positive
推石鍋拌飯！好吃😋 …,positive
炸雞是在便宜什麼？很過份欸連同行的炸雞博士都說很好吃，值得回訪,positive
和家人常常來吃呢！好吃喔,positive
便宜 好吃！推薦大家來～,positive
東西好吃，服務人員很棒,positive
東西好吃，環境乾淨舒適👍,positive
"服務很棒  料理也非常好吃 CP值高
喜歡韓式料理的非常推薦來此用餐",positive
超好吃～五星好評！🤩 …,positive
也很適合一人用餐,positive
石鍋拌飯好吃 值得ㄧ吃再吃！,positive
道地的韓式風味每道料理都非常美味，真材實料又新鮮美味，非常棒,positive
餐點好吃氣氛很棒的餐廳,positive
小菜挺多份量也足夠,positive
平價韓式料理😝😝 …,positive
東西好吃，店員很親切！！！超棒的推薦給大家喔,positive
食物好吃且有別於其他韓式料理。服務人員非常親切,positive
平價韓式料理，口味道地，為超所值,positive
好吃 氣氛也好 但位子偏少 常常爆滿,positive
服務周到 壽星優惠很讚,positive
餐點好吃 環境乾淨整潔,positive
很平價的韓式小吃,positive
柚香炸雞非常好吃😋 …,positive
喜歡這裡的銅盤烤肉～好吃😋 …,positive
氣氛很好，種類很多，服務不錯,positive
蠻好吃的,positive
送餐速度很快！服務很好👍🏻 …,positive
人嵾雞湯好喝！,positive
"覺得是cp值高的韓式料理 第二次光臨 還是馬西搜唷
😋😋😋😋😋 …",positive
環境整潔 用餐體驗良好,positive
"店內乾淨整潔
服務態度好
讚",positive
韓式料理非常道地。尤其是 韓式炸雞。 平價又好吃,positive
超好吃 送薯條讚啦,positive
餐點都很好吃👍🏻 …,positive
好吃又平價大推,positive
服務態度佳 東西好吃,positive
Cp值高 推韓式拌飯,positive
阿全 服務好 推推 ps. 頭髮很Q,positive
五星好評,positive
打卡還有送薯條喔😍😍 …,positive
好吃，物美價廉，快來,positive
餐點好吃，推推👍😋 …,positive
讚👍 …,positive
CP值高…平價好吃,positive
品項多，餐點口味佳，服務品質好,positive
平價美食，現點現作，暖胃暖身。,positive
颱風天吃大韓名鍋讚,positive
東西好吃 服務周到🙂🙂🙂 …,positive
好吃，服務很好,positive
平價、量大、推辣雞石鍋,positive
整體還不錯 環境蠻舒服的,positive
柚香炸雞好吃！,positive
餐點推薦很好吃,positive
打卡送好禮，送脆薯耶～～,positive
美味好吃，服務好,positive
豆腐鍋超好吃,positive
來的話記得先打電話定位 不然要等,positive
環境乾淨  好吃,positive
小菜超豐盛,positive
銅盤烤肉很好吃,positive
"名列前茅的韓式料理
好吃！",positive
我點部隊鍋覺得好吃,positive
平價又好吃！,positive
一定要辦會員 好吃好吃好吃,positive
百頁豆腐 讚啦,positive
很讚很好吃大推,positive
二訪～～好吃,positive
平價又好吃,positive
好吃，最喜歡的是部隊鍋,positive
很有韓國的感覺 讚讚讚,positive
上餐快速 餐點美味,positive
石鍋拌飯讚👍 …,positive
價位不高，料理很好吃！,positive
菜單內容豐富,positive
好吃，不貴，值得一試。,positive
半半炸雞好吃！,positive
便宜 蠻喜歡的❤️,positive
還不錯,positive
大醬鍋跟海鮮煎餅都推！,positive
算是好吃的韓式料理,positive
服務態度很親切,positive
讚,positive
平價又好吃的韓式料理❤️,positive
👍🏻,positive
韓風料理，讚讚！,positive
平價又好吃,positive
😋 …,positive
店裡音樂很棒,positive
最喜歡韓式烤肉,positive
平價好吃呢。,positive
豆腐煲跟部隊鍋好吃,positive
👍 …,positive
👍🏻 …,positive
打卡送好禮 讚,positive
讚,positive
推推來慶生👍 …,positive
超級好吃！🌟🌟🌟🌟🌟 …,positive
老闆人很好～服務也很好,positive
讚啦好好吃,positive
👍 …,positive
好吃服務好😍 …,positive
店員親切，套餐很划算,positive
平價好吃,positive
好吃的韓式料理,positive
好吃的韓式料理👍 …,positive
餐點平價，cp值高,positive
非常好吃👍 …,positive
吃起來❤️❤️,positive
超級好吃又平價,positive
我喜歡燉雞 喜歡,positive
不錯喔～,positive
料理蠻好吃又便宜,positive
品項多，適合聚餐,positive
好吃👍👍推薦 …,positive
餐點好吃，推薦！,positive
炸雞好吃,positive
好吃平價,positive
抱歉!誤會找錯地方,positive
好吃豐盛！,positive
讚👍,positive
炸雞好吃,positive
10分 讚讚,positive
炒碼麵好吃,positive
好吃，推薦,positive
臺南好吃的韓式,positive
海鮮煎餅好好吃,positive
環境不錯！,positive
服務非常優秀,positive
餐點好吃,positive
餐點好吃,positive
平價 ，還不錯,positive
餐點好吃,positive
餐點好吃,positive
口味價錢都很讚,positive
東西好吃😋 …,positive
非常棒的體驗,positive
超讚,positive
料理道地，平價好吃,positive
餐點好吃,positive
不錯吃,positive
韓式好吃,positive
讚啦👍🏻 …,positive
東西好吃,positive
讚,positive
超讚的啦,positive
讚,positive
部隊鍋讚,positive
二次嚐鮮,positive
💙 …,positive
讚,positive
東西好吃,positive
味美價廉!,positive
東西好吃,positive
讚,positive
哇~讚不絕口,positive
蠻好吃的啊,positive
讚讚,positive
讚啦,positive
口味真不錯,positive
每麥！,positive
服務很不錯,positive
到此一遊,positive
環境佳,positive
好吃&平價,positive
東西好吃,positive
服務親切,positive
炸雞好吃,positive
讚,positive
經濟實惠,positive
送薯條,positive
服務好,positive
👍👍👍,positive
👍👍👍 …,positive
🤗🤗🤗 …,positive
好吃🤗 …,positive
👍👍👍👍👍 …,positive
份量很多！CP高,positive
好吃！,positive
很好吃！很推,positive
良好的環境，良好的服務與美味的韓國食物。,positive
好吃,positive
CP值很高,positive
"CP值很高 份量很多！
好吃！",positive
好吃！,positive
任何地方最好的韓國雞！我喜歡這家餐廳！提前預訂，因為他們總是擠滿了在外面等候的人！,positive
上菜很快，食物也很好吃😋 …,positive
很棒的店,positive
好吃😋，打卡送酥豆腐 …,positive
口乞,positive
不錯👍,positive
便宜又好吃,positive
便宜好吃,positive
五星吃豆腐！,positive
第三次了很好吃,positive
上次吃竟然是三年前…,positive
好吃cp值又高👍🏻👍🏻👍🏻 …,positive
美味cp高,positive
"打卡送豆腐
便宜又大碗",positive
好吃😋 …,positive
好吃，聚餐的好地方,positive
很好吃 大推,positive
吃豆腐 ٩( ᐛ )و,positive
泡菜好好吃～,positive
好吃,positive
五星送春川酥豆腐,positive
好吃,positive
好吃,positive
好吃,positive
好吃,positive
好ㄘ,positive
好ㄘ,positive
好吃,positive
好吃,positive
播gfriend的歌超棒,positive
好吃又便宜,positive
好吃,positive
好吃😋，划算 …,positive
很好吃,positive
好吃 CP值高！,positive
便宜又好吃😋 …,positive
好吃,positive
好吃,positive
好吃一直吃,positive
好吃,positive
好吃,positive
好吃,positive
好ㄘ,positive
很棒,positive
好吃一直吃,positive
好吃,positive
好吃一直吃,positive
好吃,positive
好吃,positive
好吃,positive
好吃,positive
好吃,positive
好粗,positive
好吃,positive
好吃,positive
好吃～,positive
好吃一直吃,positive
好吃,positive
非常好吃,positive
好吃,positive
好吃,positive
很好吃,positive
好吃,positive
好吃,positive
好吃,positive
好吃,positive
好ㄔ,positive
好吃,positive
喝假,positive
打卡送豆腐喔,positive
好吃便宜,positive
好吃,positive
食物很好吃！,positive
送春川酥豆腐～,positive
便宜好吃,positive
豪好吃,positive
打卡送春川酥豆腐,positive
爽到翻天,positive
棒！好吃！ ：）,positive
"所有評論都附上照片
1:第一次遇到外面整家黑漆媽屋沒有開燈，如果不是走近還以為倒了。
2:排隊大排長龍只有一個窗口在結帳。
3:室內冷氣完全不冷，省錢也不是省這樣。
4:環境髒亂廁所髒亂，地板桌面都黏黏的，離學校近學生也沒選擇，真可憐。

對麥當勞這個品牌的管理大大扣分
如果我是成大的學生一定會串連起來抵制，一兩個月讓他們完全沒生意之後就會改善。
這種不在意客人觀感與品牌價值的店需要給點教訓才會有感",negative
"如果我沒有習慣吃漢堡翻開來吃的話！
這些焦黑的物體就入我口了！🤮
加料的🍔
在app反應，卻只是給了這樣罐頭式的官方簡訊內容？
這樣的品質這樣處理方式，竟是麥當勞的處理方式😒
而且我是反應！並沒有體諒好嗎！
這樣的品質要怎麼體諒？
板烤雞腿堡就是用這樣的品質回歸的？
蠻讓人傻眼的！",negative
剛去成大店買分享盒吃，買大送大可樂，還買了一杯冰炫風吃，當時人流並不多，為什麼店員沒再檢查就直接叫號碼，後來回到家才發現少了一杯冰炫風。真的讓人不爽！,negative
建議不要在人多的時候踏進去，大薯盒子連一半都沒裝滿，讓人還以為自己點的是中薯？？？內用外帶不問清楚，客人提醒之後也沒有要改的意思，單打出去就不管了，體驗非常差勁,negative
超爛  買大薯已經三次都裝這麼少  連雞塊盒子都破掉  160就有胖胖的女店員態度超差  不要做有人逼你做嗎  oreo都做好了放旁邊  號碼也都過了  你叫我再等一下？  拿到手上都融化了欸：）  你們員工素質怎麼這麼差  沒吃過這麼爛的麥當勞  我看是離學校近你們才敢這麼囂張吧,negative
"台南最爛的麥當勞
改成點餐機之後用什麼優惠都很麻煩
剛剛點了一個吉士漢堡 結果超級鹹 還沒放酸黃瓜
結果是店員灑太多胡椒還沒有報廢 也沒有出來道歉
想要摸魚的可以來這間打工",negative
"很悲傷，排很久的隊結果雙層牛肉吉事堡是單層🥲？？？
還是說番茄醬是一層？
本來就是會把漢堡分開吃的人，以茲證明
剛開幕還是品管一下🥲",negative
改裝後位置變少，而且冷氣完全不涼！！甚至比外面熱，我感覺每次來都聞到一股汗臭味..（可能我鼻子比較靈敏）不知道為什麼在裡面用4G也很慢…,negative
"新點餐機超難用就算了，甜心卡還是必須用實體櫃檯點餐，然後櫃檯站好幾分鐘，店員眼睛掃過去都不理，最後從裡面喊用點餐機，我也喊甜心卡，才有人姍姍來點餐^_^我也不清楚到底是公司政策還是個別店面問題

座位區非常的不乾淨，希望有人定時清理桌面與地面",negative
"自從改裝後,動線變得更慢了,很多人都是不是線上付款,然後結帳路線都只開一道,然後裡面網路從之前就是超級爛,現在更爛了, WiFi 也要帳密登錄,所以app等於沒用一樣,唯一的優點就是外送分流而已。",negative
